Date,Close
3/14/2018 16:00:00,12.8
3/15/2018 16:00:00,13.25
3/16/2018 16:00:00,12.95
3/19/2018 16:00:00,12.72
3/20/2018 16:00:00,13.08
3/21/2018 16:00:00,13.16
3/22/2018 16:00:00,12.82
3/23/2018 16:00:00,12.44
3/26/2018 16:00:00,13.09
3/27/2018 16:00:00,12.4
3/28/2018 16:00:00,12.2
3/29/2018 16:00:00,11.5
4/2/2018 16:00:00,10.72
4/3/2018 16:00:00,10.44
4/4/2018 16:00:00,10.53
4/5/2018 16:00:00,10.47
4/6/2018 16:00:00,10.19
4/9/2018 16:00:00,10.18
4/10/2018 16:00:00,10.63
4/11/2018 16:00:00,10.35
4/12/2018 16:00:00,10.54
4/13/2018 16:00:00,10.5
4/16/2018 16:00:00,10.51
4/17/2018 16:00:00,10.77
4/18/2018 16:00:00,10.79
4/19/2018 16:00:00,10.6
4/20/2018 16:00:00,10.63
4/23/2018 16:00:00,10.64
4/24/2018 16:00:00,10.4
4/25/2018 16:00:00,10.37
4/26/2018 16:00:00,10.55
4/27/2018 16:00:00,10.45
4/30/2018 16:00:00,10.47
5/1/2018 16:00:00,10.53
5/2/2018 16:00:00,10.85
5/3/2018 16:00:00,10.71
5/4/2018 16:00:00,10.84
5/7/2018 16:00:00,10.99
5/8/2018 16:00:00,11.12
5/9/2018 16:00:00,11.58
5/10/2018 16:00:00,11.88
5/11/2018 16:00:00,11.6
5/14/2018 16:00:00,11.62
5/15/2018 16:00:00,11.7
5/16/2018 16:00:00,11.61
5/17/2018 16:00:00,11.58
5/18/2018 16:00:00,11.58
5/21/2018 16:00:00,11.52
5/22/2018 16:00:00,11.59
5/23/2018 16:00:00,11.6
5/24/2018 16:00:00,11.57
5/25/2018 16:00:00,11.75
5/29/2018 16:00:00,11.73
5/30/2018 16:00:00,11.9
5/31/2018 16:00:00,11.83
6/1/2018 16:00:00,11.64
6/4/2018 16:00:00,11.91
6/5/2018 16:00:00,12.16
6/6/2018 16:00:00,12.54
6/7/2018 16:00:00,12.25
6/8/2018 16:00:00,12.1
6/11/2018 16:00:00,12.07
6/12/2018 16:00:00,12.33
6/13/2018 16:00:00,12.33
6/14/2018 16:00:00,12.22
6/15/2018 16:00:00,12.31
6/18/2018 16:00:00,12.2
